order_id,user_id,order_date,amount,status
12114,38,2025-01-23,1190.03,completed
12115,376,2025-03-17,1235.76,completed
12116,224,2025-01-10,2744.35,completed
12117,26,2025-06-22,720.94,completed
12118,205,2025-08-07,902.51,completed
12119,218,2025-04-28,373.83,completed
12120,44,2025-01-27,478.8,completed
12121,499,2025-02-12,763.22,completed
12122,112,2025-12-07,1054.52,returned
12123,166,2025-10-22,3783.32,completed
12124,221,2025-12-08,1595.9,completed
12125,417,2025-07-13,579.14,completed
12126,372,2025-07-19,658.8,completed
12127,386,2025-10-14,2870.74,completed
12128,119,2025-08-14,2413.0,completed
12129,423,2025-06-09,1118.46,completed
12130,415,2025-04-17,804.51,completed
12131,232,2025-06-27,2410.17,completed
12132,273,2025-01-24,547.12,completed
12133,19,2025-03-12,1442.92,completed
12134,381,2025-09-27,5382.25,completed
12135,481,2025-11-13,1266.17,completed
12136,237,2025-02-07,637.19,completed
12137,271,2025-02-05,1461.56,cancelled
12138,250,2025-02-01,789.18,completed
12139,42,2025-10-16,413.28,cancelled
12140,310,2025-04-24,1791.35,completed
12141,361,2025-04-30,2398.22,cancelled
12142,464,2025-01-05,882.15,completed
12143,465,2025-12-21,842.13,completed
12144,246,2025-06-08,559.42,completed
12145,480,2025-10-19,987.37,completed
12146,265,2025-09-16,739.77,cancelled
12147,322,2025-02-21,540.38,completed
12148,301,2025-10-20,4123.75,completed
12149,500,2025-07-20,1520.12,completed
12150,369,2025-08-09,1637.09,completed
12151,61,2025-03-15,2035.26,completed
12152,36,2025-11-06,1881.31,cancelled
12153,205,2025-12-07,821.25,completed
12154,258,2025-05-29,1327.15,completed
12155,335,2025-02-03,908.39,completed
12156,241,2025-11-06,1490.59,returned
12157,258,2025-11-20,1392.96,completed
12158,461,2025-07-04,838.94,completed
12159,168,2025-07-31,432.46,cancelled
12160,247,2025-03-23,1214.84,completed
12161,279,2025-01-25,950.52,completed
12162,235,2025-12-11,292.0,completed
12163,485,2025-06-26,1564.57,completed
12164,482,2025-04-11,2155.42,returned
12165,257,2025-09-11,6437.2,cancelled
12166,226,2025-01-10,833.94,completed
12167,295,2025-01-30,752.12,returned
12168,91,2025-03-30,504.42,completed
12169,213,2025-06-14,1269.08,cancelled
12170,109,2025-05-14,1263.48,completed
12171,73,2025-03-10,621.47,completed
12172,48,2025-05-09,970.25,completed
12173,294,2025-05-02,274.5,completed
12174,1,2025-07-11,2097.42,completed
12175,324,2025-07-25,639.4,completed
12176,216,2025-11-19,1070.35,completed
12177,184,2025-10-22,403.96,completed
12178,385,2025-04-17,729.49,completed
12179,270,2025-11-26,901.7,completed
12180,367,2025-07-10,1088.0,completed
12181,355,2025-03-10,1534.27,cancelled
12182,17,2025-05-05,3002.96,completed
12183,108,2025-09-28,1831.51,returned
12184,285,2025-10-27,2150.63,cancelled
12185,488,2025-05-17,3017.77,completed
12186,78,2025-02-27,1634.02,completed
12187,53,2025-03-12,1068.81,completed
12188,471,2025-02-07,2222.48,cancelled
12189,484,2025-09-13,2324.14,completed
12190,84,2025-07-03,1726.75,returned
12191,201,2025-06-14,396.14,cancelled
12192,314,2025-09-03,608.49,completed
12193,98,2025-10-30,904.7,completed
12194,164,2025-10-18,1892.65,completed
12195,198,2025-02-20,1080.37,completed
12196,321,2025-08-04,2430.39,cancelled
12197,155,2025-11-19,2753.6,completed
12198,207,2025-10-10,2538.73,completed
12199,145,2025-05-01,2550.08,completed
12200,380,2025-05-24,530.65,cancelled
12201,77,2025-11-21,1537.4,completed
12202,116,2025-01-12,716.75,cancelled
12203,125,2025-07-11,345.73,completed
12204,453,2025-02-12,896.74,completed
12205,473,2025-11-23,2771.98,cancelled
12206,251,2025-01-15,1514.01,completed
12207,79,2025-01-09,4502.85,completed
12208,379,2025-05-01,1241.48,completed
12209,247,2025-03-15,6084.27,completed
12210,425,2025-06-30,1241.73,completed
12211,180,2025-04-20,1114.03,completed
12212,500,2025-05-11,447.84,completed
12213,404,2025-07-26,2386.05,completed
12214,112,2025-07-24,771.64,completed
12215,363,2025-12-08,697.2,completed
12216,144,2025-06-25,2688.83,completed
12217,175,2025-07-25,2466.99,returned
12218,126,2025-09-05,2422.21,completed
12219,342,2025-03-05,851.05,completed
12220,132,2025-09-01,1058.19,completed
12221,320,2025-11-11,1051.64,cancelled
12222,292,2025-04-27,1896.5,cancelled
12223,376,2025-03-07,3253.53,cancelled
12224,497,2025-05-07,1418.99,cancelled
12225,5,2025-04-11,4369.59,completed
12226,496,2025-08-02,2055.01,returned
12227,55,2025-11-12,930.42,completed
12228,264,2025-08-06,1958.82,cancelled
12229,171,2025-02-15,3619.74,cancelled
12230,320,2025-04-25,4441.74,cancelled
12231,361,2025-09-09,2517.0,completed
12232,430,2025-05-01,1116.52,cancelled
12233,201,2025-08-03,942.29,completed
12234,467,2025-09-11,1641.31,completed
12235,162,2025-05-01,3539.65,completed
12236,102,2025-08-25,1485.7,completed
12237,190,2025-05-26,1507.45,completed
12238,265,2025-02-19,1136.81,completed
12239,335,2025-05-16,871.73,completed
12240,417,2025-06-10,978.97,completed
12241,113,2025-01-01,1205.68,completed
12242,152,2025-11-22,3650.68,completed
12243,470,2025-07-12,927.23,completed
12244,220,2025-01-14,1137.77,completed
12245,121,2025-11-13,598.39,cancelled
12246,493,2025-11-09,1811.01,completed
12247,225,2025-01-05,2854.57,completed
12248,493,2025-03-01,3419.15,completed
12249,460,2025-05-13,1264.4,completed
12250,454,2025-07-05,1639.34,completed
12251,291,2025-09-22,984.88,completed
12252,400,2025-06-04,1587.02,completed
12253,481,2025-08-12,1366.18,completed
12254,135,2025-01-04,1142.28,completed
12255,19,2025-08-29,1207.65,completed
12256,161,2025-12-01,1504.7,cancelled
12257,319,2025-07-12,892.56,completed
12258,274,2025-06-16,925.42,completed
12259,41,2025-04-19,3623.35,completed
12260,281,2025-12-15,7312.81,completed
12261,88,2025-01-13,471.98,completed
12262,253,2025-04-15,454.12,completed
12263,288,2025-02-20,561.15,completed
12264,319,2025-11-13,1020.14,completed
12265,207,2025-06-26,2052.98,completed
12266,205,2025-12-03,1658.85,completed
12267,340,2025-08-31,1236.97,completed
12268,375,2025-07-23,1588.04,returned
12269,404,2025-07-08,675.56,completed
12270,167,2025-03-15,924.37,completed
12271,213,2025-07-25,1081.32,completed
12272,166,2025-09-08,361.78,completed
12273,264,2025-12-19,486.43,completed
12274,64,2025-07-20,500.15,completed
12275,216,2025-12-09,1872.21,completed
12276,95,2025-12-11,1302.12,completed
12277,267,2025-07-10,1682.01,cancelled
12278,426,2025-06-10,302.55,completed
12279,493,2025-02-22,388.19,returned
12280,224,2025-04-09,1744.55,completed
12281,29,2025-11-17,156.79,completed
12282,114,2025-02-20,2584.38,completed
12283,53,2025-05-25,306.03,completed
12284,380,2025-09-13,1978.99,cancelled
12285,493,2025-03-29,588.74,completed
12286,277,2025-12-22,2285.25,completed
12287,89,2025-08-26,10360.05,completed
12288,11,2025-01-11,223.36,cancelled
12289,489,2025-04-01,1784.27,completed
12290,159,2025-09-28,309.29,returned
12291,57,2025-11-12,1478.43,cancelled
12292,89,2025-12-05,948.86,completed
12293,128,2025-11-07,1200.93,cancelled
12294,328,2025-01-28,579.3,returned
12295,446,2025-09-24,1893.87,completed
12296,138,2025-02-10,397.88,completed
12297,344,2025-01-28,2615.33,completed
12298,33,2025-09-10,823.47,completed
12299,6,2025-06-24,410.8,completed
12300,28,2025-08-25,3349.13,completed
12301,462,2025-11-07,1046.14,completed
12302,291,2025-01-26,4168.64,completed
12303,403,2025-07-12,2578.46,completed
12304,11,2025-11-01,627.22,completed
12305,12,2025-06-10,1033.29,completed
12306,425,2025-07-11,1193.6,completed
12307,52,2025-07-01,3192.03,completed
12308,78,2025-11-28,1489.6,completed
12309,260,2025-01-19,1240.67,completed
12310,304,2025-11-17,953.45,returned
12311,115,2025-10-25,1058.5,completed
12312,223,2025-10-24,2733.16,completed
12313,338,2025-05-31,1099.48,completed
12314,222,2025-07-08,831.73,completed
12315,192,2025-05-15,738.67,completed
12316,36,2025-04-02,744.24,completed
12317,226,2025-11-16,410.98,completed
12318,402,2025-07-04,648.55,completed
12319,314,2025-09-22,3130.33,completed
12320,447,2025-02-06,948.97,completed
12321,64,2025-10-15,1795.59,completed
12322,6,2025-08-29,193.42,returned
12323,275,2025-12-31,1632.42,completed
12324,90,2025-02-18,979.51,cancelled
12325,297,2025-07-17,782.89,completed
12326,452,2025-07-06,1244.73,completed
12327,169,2025-07-16,775.05,completed
12328,275,2025-01-20,247.96,completed
12329,341,2025-06-22,2091.37,completed
12330,76,2025-04-20,1299.99,cancelled
12331,449,2025-08-14,880.28,completed
12332,102,2025-03-26,557.62,completed
12333,405,2025-06-08,391.94,completed
12334,330,2025-08-15,1282.7,completed
12335,71,2025-01-24,3392.79,completed
12336,363,2025-10-15,1264.23,completed
12337,99,2025-09-19,416.58,completed
12338,300,2025-01-21,1283.8,completed
12339,480,2025-01-24,1056.44,completed
12340,477,2025-11-07,2007.87,completed
12341,436,2025-04-14,1676.92,completed
12342,248,2025-11-11,135.63,completed
12343,280,2025-07-02,1606.27,cancelled
12344,151,2025-05-05,543.25,returned
12345,461,2025-04-10,405.37,completed
12346,239,2025-08-29,961.09,completed
12347,386,2025-02-10,1462.17,completed
12348,180,2025-05-27,347.75,completed
12349,371,2025-05-07,1795.8,completed
12350,113,2025-02-26,1871.2,completed
12351,367,2025-05-09,1133.29,completed
12352,23,2025-07-12,597.45,returned
12353,53,2025-09-05,552.49,completed
12354,177,2025-02-01,2248.8,returned
12355,242,2025-11-15,380.75,completed
12356,356,2025-11-17,2310.29,completed
12357,180,2025-09-10,976.88,completed
12358,10,2025-12-04,1025.48,completed
12359,163,2025-06-06,331.74,completed
12360,220,2025-10-27,989.6,completed
12361,272,2025-09-23,1684.98,completed
12362,323,2025-07-25,430.31,completed
12363,124,2025-03-07,1554.71,completed
12364,306,2025-07-23,1167.14,completed
12365,316,2025-11-25,698.8,completed
12366,389,2025-12-26,1994.74,completed
12367,262,2025-06-13,234.73,completed
12368,406,2025-04-01,1397.83,completed
12369,111,2025-09-30,3407.06,completed
12370,356,2025-01-28,3004.78,returned
12371,23,2025-02-25,1440.67,completed
12372,52,2025-07-25,887.87,completed
12373,433,2025-12-28,702.71,completed
12374,238,2025-05-01,887.09,cancelled
12375,311,2025-06-11,1604.66,completed
12376,302,2025-04-28,623.24,completed
12377,348,2025-06-10,1863.47,completed
12378,123,2025-01-03,4881.52,completed
12379,90,2025-08-06,1050.14,returned
12380,22,2025-08-06,427.91,completed
12381,433,2025-04-26,427.81,completed
12382,112,2025-04-07,1888.61,completed
12383,288,2025-10-05,1051.72,completed
12384,228,2025-03-10,2025.92,completed
12385,82,2025-01-18,754.8,returned
12386,207,2025-01-15,1961.44,returned
12387,42,2025-11-18,981.61,cancelled
12388,89,2025-05-13,656.71,completed
12389,70,2025-02-07,828.24,returned
12390,413,2025-11-17,474.41,completed
12391,284,2025-02-24,4414.07,completed
12392,463,2025-05-03,1025.09,completed
12393,218,2025-01-08,1721.86,completed
12394,101,2025-09-05,753.1,cancelled
12395,305,2025-09-13,525.13,returned
12396,465,2025-10-04,931.02,completed
12397,267,2025-04-07,2370.45,cancelled
12398,9,2025-04-30,761.65,completed
12399,152,2025-12-09,596.23,completed
12400,463,2025-10-27,1222.71,cancelled
12401,260,2025-01-14,1555.13,completed
12402,476,2025-09-10,3463.36,cancelled
12403,255,2025-10-24,1404.77,completed
12404,7,2025-07-24,1721.23,completed
12405,437,2025-08-22,1814.37,completed
12406,382,2025-01-01,489.26,completed
12407,358,2025-01-11,558.73,cancelled
12408,486,2025-01-13,513.51,returned
12409,99,2025-02-28,431.6,completed
12410,453,2025-12-28,1913.75,completed
12411,117,2025-08-20,1343.5,completed
12412,486,2025-10-13,1159.39,completed
12413,96,2025-04-18,178.59,completed
12414,276,2025-12-09,4623.16,completed
12415,395,2025-03-14,586.4,completed
12416,40,2025-11-26,4611.32,completed
12417,34,2025-01-12,397.63,completed
12418,425,2025-01-08,620.99,cancelled
12419,31,2025-01-29,234.63,completed
12420,307,2025-10-17,1413.02,completed
12421,470,2025-04-04,507.31,completed
12422,308,2025-06-14,517.44,completed
12423,241,2025-06-22,419.57,cancelled
12424,209,2025-10-16,1889.65,completed
12425,320,2025-05-08,1804.47,completed
12426,286,2025-01-03,3898.8,cancelled
12427,251,2025-05-22,678.58,completed
12428,77,2025-04-16,1278.16,completed
12429,332,2025-09-24,444.73,returned
12430,370,2025-10-02,867.38,completed
12431,355,2025-02-03,762.66,completed
12432,38,2025-10-17,1517.95,cancelled
12433,352,2025-01-26,2234.82,completed
12434,365,2025-08-15,2194.58,completed
12435,92,2025-05-23,607.91,completed
12436,425,2025-04-20,2205.98,cancelled
12437,262,2025-06-26,1063.31,cancelled
12438,237,2025-04-24,873.74,cancelled
12439,362,2025-10-17,667.84,completed
12440,255,2025-12-19,741.03,completed
12441,273,2025-10-25,3713.09,cancelled
12442,157,2025-06-10,1359.93,completed
12443,464,2025-07-03,1239.21,completed
12444,485,2025-06-13,912.72,completed
12445,66,2025-10-17,6076.51,cancelled
12446,367,2025-07-21,2733.96,completed
12447,12,2025-06-20,661.99,completed
12448,185,2025-05-30,905.48,cancelled
12449,485,2025-05-17,943.91,returned
12450,88,2025-07-21,1214.53,returned
12451,189,2025-09-09,671.25,completed
12452,110,2025-06-07,1490.95,completed
12453,365,2025-10-22,3030.44,completed
12454,232,2025-10-29,437.23,completed
12455,297,2025-06-06,497.85,cancelled
12456,472,2025-11-28,781.95,completed
12457,261,2025-03-05,807.74,completed
12458,368,2025-12-07,4442.29,completed
12459,49,2025-04-18,2210.99,completed
12460,108,2025-07-25,2123.93,cancelled
12461,474,2025-04-14,911.37,completed
12462,430,2025-06-11,897.47,completed
12463,329,2025-05-05,396.95,completed
12464,190,2025-09-15,1895.46,completed
12465,100,2025-01-30,1546.48,completed
12466,426,2025-11-02,2697.82,returned
12467,393,2025-11-26,946.17,completed
12468,121,2025-07-25,993.02,completed
12469,295,2025-07-19,1235.25,cancelled
12470,310,2025-09-13,2047.4,completed
12471,239,2025-03-14,391.84,completed
12472,464,2025-10-01,1835.81,completed
12473,63,2025-03-21,1081.01,completed
12474,129,2025-09-04,522.67,completed
12475,48,2025-04-22,254.88,cancelled
12476,347,2025-09-30,996.72,cancelled
12477,323,2025-10-16,3021.17,completed
12478,494,2025-03-18,3541.41,completed
12479,272,2025-08-14,1406.36,completed
12480,76,2025-07-01,4330.35,completed
12481,226,2025-04-18,1064.16,completed
12482,45,2025-08-03,2137.33,completed
12483,336,2025-12-29,799.62,completed
12484,338,2025-01-01,764.93,returned
12485,429,2025-12-16,682.49,cancelled
12486,170,2025-11-09,259.21,completed
12487,156,2025-07-13,2699.89,completed
12488,36,2025-08-11,699.84,completed
12489,208,2025-05-15,625.78,completed
12490,238,2025-02-17,480.11,completed
12491,378,2025-07-28,950.46,completed
12492,377,2025-10-25,3768.55,completed
12493,71,2025-03-26,4748.79,completed
12494,143,2025-09-19,342.88,completed
12495,256,2025-10-01,855.67,completed
12496,168,2025-10-04,531.63,completed
12497,13,2025-05-05,2190.39,completed
12498,423,2025-05-24,1340.26,completed
12499,366,2025-06-01,702.33,completed
12500,261,2025-11-08,1153.78,completed
12501,159,2025-11-25,785.1,completed
12502,422,2025-06-01,3394.71,completed
12503,18,2025-12-21,1608.2,completed
12504,224,2025-07-28,1752.64,cancelled
12505,401,2025-05-21,169.55,completed
12506,477,2025-01-01,1046.54,completed
12507,126,2025-08-12,4713.79,completed
12508,326,2025-08-24,2774.68,completed
12509,95,2025-12-20,300.98,completed
12510,58,2025-09-20,880.6,completed
12511,177,2025-01-11,472.92,cancelled
12512,443,2025-07-26,3632.84,completed
12513,345,2025-09-29,1301.14,completed
12514,245,2025-07-01,640.69,completed
12515,142,2025-06-06,1123.17,completed
12516,71,2025-10-23,176.77,cancelled
12517,136,2025-08-12,513.13,completed
12518,77,2025-09-06,1124.97,completed
12519,94,2025-06-19,1982.22,completed
12520,344,2025-04-12,281.77,completed
12521,67,2025-07-09,839.82,completed
12522,24,2025-12-17,2223.37,completed
12523,272,2025-08-08,397.02,completed
12524,144,2025-09-16,1287.46,completed
12525,228,2025-02-15,1148.47,returned
12526,70,2025-12-27,3641.19,completed
12527,105,2025-03-31,933.47,completed
12528,221,2025-12-21,972.51,completed
12529,346,2025-06-12,1995.14,completed
12530,208,2025-12-02,433.35,completed
12531,271,2025-11-22,939.53,completed
12532,261,2025-10-03,797.11,completed
12533,135,2025-12-01,995.02,completed
12534,140,2025-08-11,1986.01,completed
12535,213,2025-11-06,1616.33,completed
12536,17,2025-03-04,649.32,cancelled
12537,343,2025-01-26,1206.75,completed
12538,308,2025-07-18,3112.9,completed
12539,154,2025-10-23,612.8,cancelled
12540,187,2025-10-07,1213.93,completed
12541,165,2025-07-12,957.94,completed
12542,326,2025-07-10,1049.32,returned
12543,380,2025-08-11,350.21,completed
12544,55,2025-11-13,2944.03,completed
12545,207,2025-11-04,637.75,returned
12546,7,2025-02-10,2249.02,completed
12547,227,2025-08-06,709.84,completed
12548,125,2025-05-20,707.79,completed
12549,168,2025-10-19,2563.65,completed
12550,229,2025-07-04,2198.91,completed
12551,162,2025-12-28,1269.1,completed
12552,198,2025-06-07,1868.34,cancelled
12553,383,2025-09-05,896.07,completed
12554,406,2025-02-09,1090.23,completed
12555,3,2025-12-07,690.12,cancelled
12556,189,2025-02-26,2064.92,cancelled
12557,424,2025-05-19,674.93,completed
12558,266,2025-11-02,3101.4,completed
12559,103,2025-12-20,879.12,completed
12560,297,2025-06-26,1112.49,cancelled
12561,73,2025-06-26,1865.17,completed
12562,11,2025-01-18,1115.11,completed
12563,317,2025-12-24,890.22,completed
12564,258,2025-01-07,1073.83,completed
12565,379,2025-01-10,2050.16,completed
12566,173,2025-06-22,689.53,cancelled
12567,428,2025-01-02,1003.89,cancelled
12568,211,2025-03-01,1104.56,completed
12569,370,2025-08-18,2008.63,completed
12570,51,2025-09-15,1022.6,completed
12571,49,2025-04-19,3888.62,completed
12572,392,2025-10-18,982.82,completed
12573,417,2025-08-10,928.55,completed
12574,472,2025-03-25,972.9,completed
12575,163,2025-09-18,436.31,completed
12576,12,2025-08-05,530.75,completed
12577,490,2025-10-24,756.37,completed
12578,301,2025-02-26,2428.63,completed
12579,124,2025-03-26,1071.5,completed
12580,382,2025-04-21,781.14,completed
12581,452,2025-05-05,2587.83,completed
12582,143,2025-11-21,3248.1,returned
12583,385,2025-09-25,2640.62,cancelled
12584,394,2025-07-18,603.55,completed
12585,251,2025-07-17,775.36,completed
12586,317,2025-11-20,3903.45,completed
12587,135,2025-06-13,1298.28,completed
12588,465,2025-03-24,909.29,returned
12589,492,2025-02-19,1813.19,completed
12590,491,2025-05-01,2219.66,completed
12591,369,2025-08-27,735.08,completed
12592,22,2025-06-21,1278.71,completed
12593,184,2025-06-03,2097.69,completed
12594,223,2025-06-25,486.77,cancelled
12595,480,2025-12-22,1106.15,completed
12596,274,2025-12-31,502.67,completed
12597,269,2025-02-28,550.87,completed
12598,74,2025-02-11,739.39,cancelled
12599,397,2025-03-31,1531.47,completed
12600,169,2025-11-07,875.32,completed
12601,46,2025-06-17,696.53,completed
12602,494,2025-11-12,1136.93,completed
12603,96,2025-08-25,491.33,completed
12604,9,2025-07-21,1480.54,completed
12605,39,2025-04-13,2421.08,completed
12606,227,2025-05-06,1037.49,completed
12607,52,2025-02-23,951.6,completed
12608,422,2025-07-09,1424.26,completed
12609,257,2025-04-13,265.09,completed
12610,162,2025-04-17,1596.82,returned
12611,2,2025-01-15,9617.31,completed
12612,240,2025-10-19,1006.39,completed
12613,76,2025-12-09,1008.9,completed
12614,490,2025-07-01,1845.54,completed
12615,146,2025-07-15,3469.39,completed
12616,238,2025-12-04,2169.99,completed
12617,10,2025-07-06,242.52,completed
12618,66,2025-08-16,1626.81,completed
12619,104,2025-06-06,6636.57,returned
12620,26,2025-07-07,1695.46,completed
12621,363,2025-07-10,488.71,cancelled
12622,473,2025-09-17,1335.79,completed
12623,493,2025-08-09,447.43,completed
12624,133,2025-07-03,2599.21,completed
12625,395,2025-01-28,561.65,completed
12626,253,2025-11-27,1155.13,completed
12627,23,2025-11-21,601.58,completed
12628,46,2025-03-09,748.06,returned
12629,274,2025-04-18,3103.56,cancelled
12630,212,2025-12-22,1179.0,completed
12631,5,2025-04-28,741.41,completed
12632,466,2025-10-24,491.93,completed
12633,366,2025-10-14,295.84,returned
12634,252,2025-11-11,456.74,completed
12635,494,2025-01-06,1186.04,completed
12636,486,2025-06-26,2178.0,completed
12637,487,2025-07-26,740.82,completed
12638,130,2025-11-02,3292.43,completed
12639,441,2025-03-23,663.65,completed
12640,253,2025-04-22,928.33,completed
12641,364,2025-03-07,515.07,completed
12642,430,2025-10-06,2194.11,completed
12643,82,2025-12-31,4761.21,completed
12644,225,2025-02-21,319.49,returned
12645,65,2025-03-27,860.65,completed
12646,140,2025-04-23,2658.04,completed
12647,207,2025-11-21,398.27,completed
12648,428,2025-06-12,1630.56,completed
12649,432,2025-04-13,2578.67,returned
12650,195,2025-04-28,1158.36,completed
12651,165,2025-08-07,1611.92,returned
12652,266,2025-05-22,3761.72,completed
12653,456,2025-02-21,4289.38,completed
12654,489,2025-10-27,1050.08,completed
12655,114,2025-06-04,755.47,completed
12656,94,2025-04-04,575.95,completed
12657,354,2025-09-23,2173.02,returned
12658,151,2025-09-30,419.79,cancelled
12659,100,2025-02-26,918.92,completed
12660,16,2025-01-27,1178.36,returned
12661,202,2025-01-17,771.16,cancelled
12662,196,2025-10-07,1333.92,completed
12663,282,2025-08-17,6602.21,completed
12664,101,2025-10-17,1007.15,completed
12665,358,2025-08-17,808.53,completed
12666,341,2025-05-27,2232.18,completed
12667,232,2025-08-04,1296.87,returned
12668,91,2025-09-21,3003.5,completed
12669,254,2025-05-26,1230.63,completed
12670,338,2025-12-01,921.59,completed
12671,187,2025-11-25,314.63,completed
12672,132,2025-10-20,352.9,completed
12673,254,2025-12-29,303.39,completed
12674,178,2025-05-23,1430.15,completed
12675,201,2025-02-11,422.6,completed
12676,175,2025-06-26,2640.98,completed
12677,152,2025-09-30,1120.1,completed
12678,359,2025-10-12,924.33,completed
12679,231,2025-05-22,607.47,completed
12680,234,2025-04-17,1695.24,completed
12681,327,2025-06-12,624.44,completed
12682,181,2025-10-21,550.17,cancelled
12683,51,2025-01-23,2519.57,completed
12684,427,2025-04-30,1405.62,returned
12685,28,2025-03-25,930.34,cancelled
12686,286,2025-10-22,1718.15,completed
12687,133,2025-06-21,1103.51,completed
12688,107,2025-02-01,1433.84,completed
12689,21,2025-04-06,619.06,cancelled
12690,451,2025-01-17,4671.7,completed
12691,215,2025-06-23,730.89,completed
12692,172,2025-12-31,3259.12,completed
12693,371,2025-07-27,960.82,completed
12694,20,2025-11-14,1929.41,completed
12695,283,2025-09-29,1833.45,completed
12696,248,2025-11-19,2447.44,completed
12697,277,2025-04-24,608.84,cancelled
12698,62,2025-12-14,2328.42,completed
12699,477,2025-03-29,3993.84,completed
12700,120,2025-06-09,914.99,completed
12701,340,2025-09-06,1123.6,returned
12702,374,2025-04-15,760.2,completed
12703,172,2025-04-07,860.48,cancelled
12704,66,2025-02-17,3633.66,completed
12705,149,2025-01-02,542.96,cancelled
12706,404,2025-07-02,567.09,completed
12707,454,2025-12-27,3386.77,completed
12708,469,2025-03-22,1697.96,completed
12709,114,2025-06-10,4838.01,returned
12710,304,2025-12-08,800.06,returned
12711,76,2025-10-09,1197.99,completed
12712,356,2025-01-02,690.58,completed
12713,208,2025-07-02,1212.34,completed
12714,357,2025-02-22,316.76,completed
12715,343,2025-04-01,1771.3,completed
12716,497,2025-03-31,1375.31,completed
12717,245,2025-08-12,1053.33,completed
12718,171,2025-03-14,834.43,completed
12719,264,2025-04-02,586.21,cancelled
12720,82,2025-03-24,1825.12,completed
12721,56,2025-05-11,483.11,completed
12722,260,2025-08-28,1569.21,completed
12723,413,2025-05-26,4684.98,completed
12724,267,2025-04-30,3102.19,completed
12725,391,2025-07-08,382.38,completed
12726,89,2025-08-13,753.16,completed
12727,225,2025-01-06,1472.94,completed
12728,307,2025-11-21,1043.99,completed
12729,174,2025-12-01,411.75,completed
12730,8,2025-08-08,1436.15,completed
12731,37,2025-07-29,1088.97,completed
12732,464,2025-09-11,4188.21,completed
12733,303,2025-06-10,918.5,completed
12734,133,2025-05-14,2483.94,completed
12735,130,2025-05-09,451.71,completed
12736,20,2025-02-28,534.0,cancelled
12737,473,2025-11-04,1817.4,completed
12738,55,2025-04-28,2341.65,completed
12739,380,2025-04-14,561.06,completed
12740,121,2025-12-18,1115.27,completed
12741,168,2025-07-04,416.92,completed
12742,137,2025-08-15,965.98,completed
12743,413,2025-03-31,1970.11,completed
12744,17,2025-04-12,808.78,completed
12745,177,2025-09-23,921.2,completed
12746,140,2025-06-14,497.28,completed
12747,137,2025-02-23,696.56,completed
12748,97,2025-11-01,3754.38,completed
12749,457,2025-05-28,1154.07,completed
12750,190,2025-09-01,543.69,completed
12751,210,2025-05-05,879.77,completed
12752,193,2025-07-24,358.45,cancelled
12753,491,2025-10-11,539.2,cancelled
12754,170,2025-11-20,2841.93,cancelled
12755,171,2025-03-17,992.54,completed
12756,164,2025-09-03,4119.6,completed
12757,164,2025-11-30,1025.83,completed
12758,45,2025-08-23,1069.36,completed
12759,303,2025-02-22,1717.5,completed
12760,13,2025-03-11,168.88,completed
12761,113,2025-03-16,1265.8,cancelled
12762,102,2025-02-08,1059.67,completed
12763,146,2025-10-03,3103.32,completed
12764,379,2025-12-19,2154.42,completed
12765,300,2025-07-08,495.92,completed
12766,496,2025-08-07,2616.25,completed
12767,176,2025-10-10,912.67,completed
12768,465,2025-06-01,582.24,completed
12769,23,2025-06-22,1258.87,completed
12770,253,2025-08-03,951.52,completed
12771,400,2025-04-22,3219.32,completed
12772,266,2025-01-23,1391.91,completed
12773,467,2025-07-27,1266.44,completed
12774,158,2025-10-28,2059.98,returned
12775,17,2025-01-27,2356.68,completed
12776,387,2025-03-21,1897.94,completed
12777,35,2025-04-06,2962.01,returned
12778,383,2025-10-21,1679.21,completed
12779,367,2025-07-04,1233.19,returned
12780,423,2025-07-15,2610.82,completed
12781,240,2025-08-24,1029.03,completed
12782,448,2025-04-11,1122.45,completed
12783,85,2025-09-18,3659.58,completed
12784,218,2025-01-12,3413.0,completed
12785,61,2025-02-11,1090.37,completed
12786,384,2025-10-25,798.32,completed
12787,358,2025-08-29,3054.04,completed
12788,404,2025-03-06,1920.41,completed
12789,383,2025-06-10,1367.73,completed
12790,155,2025-01-19,875.41,completed
12791,35,2025-09-03,1383.25,returned
12792,465,2025-10-03,1080.09,completed
12793,247,2025-04-12,688.81,cancelled
12794,48,2025-05-08,1200.3,completed
12795,464,2025-03-28,1320.54,completed
12796,498,2025-05-23,843.22,completed
12797,223,2025-04-10,2064.57,returned
12798,386,2025-04-01,2703.18,completed
12799,19,2025-06-07,2162.3,cancelled
12800,47,2025-11-10,903.82,returned
12801,139,2025-10-06,1861.38,completed
12802,329,2025-04-19,1158.14,completed
12803,67,2025-12-11,461.73,completed
12804,18,2025-03-18,1756.21,completed
12805,335,2025-11-29,1214.75,completed
12806,386,2025-04-23,6737.77,cancelled
12807,370,2025-07-17,3041.45,completed
12808,400,2025-03-16,1804.08,completed
12809,402,2025-10-06,1305.6,completed
12810,302,2025-04-26,1229.8,completed
12811,260,2025-11-15,543.17,cancelled
12812,429,2025-01-31,324.64,completed
12813,175,2025-07-03,595.39,cancelled
12814,49,2025-02-27,1060.61,completed
12815,376,2025-11-21,251.17,completed
12816,138,2025-06-02,749.18,completed
12817,490,2025-09-04,922.12,completed
12818,208,2025-11-18,943.13,completed
